,density,smiles
7584,1.02,CCCCN(CCCCO)N=O
7585,1.191,COc1ccc2c(=O)c(C)c(C)oc2c1CN1CCOCC1
7586,1.225,CC(C)OP(=O)(OC(C)C)OP(=S)(CCl)OC(C)C
7587,1.205,O=C(O)CCC(=O)OCCCCCc1ccc(Cl)cc1
7588,1.17,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
7589,1.03,CCC1(NC(N)=O)CCCC1
7590,1.428,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
7591,1.423,FC(F)OC(F)(F)F
7592,0.8,C=CC(=O)NCCCN(C)C
7593,0.934,CCCC(=O)C(C)=O
7594,0.768,CC(N)C(C)(C)C
7595,1.36,CN(N=O)C(=O)c1ccccc1C(=O)N(C)N=O
7596,1.01,COCCC(=O)OC
7597,1.404,COP(=S)(OC)SCSCCOC(N)=O
7598,0.939,CC1=CCC2C3C(C(C)C)CCC2(C)C13
7599,0.863,CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC
7600,1.78,CCCC(=O)Oc1c(Br)cc(C#N)cc1Br
7601,1.81,CCCCCCCC(=O)Oc1c(I)cc(C#N)cc1I
7602,1.151,CCc1ccccc1OP(=O)(Oc1ccccc1CC)Oc1ccccc1CC
7603,1.154,Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1
7604,1.588,COP(=O)(OC)OC(Cl)C(Cl)(Cl)Cl
7605,1.409,Nc1ccc(F)c(F)c1F
7606,2.43,Nc1nc(=O)c2[nH]c(=O)n(C3OC(CO)C(O)C3O)c2[nH]1
7607,0.796,CC(C)C1CCCC1
7608,0.831,CCCSC
7609,0.935,CC1CCc2ccccc2C1
7610,1.24,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C
7611,1.38,ClC1OCCOC1Cl
7612,1.32,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
7613,1.236,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
7614,0.986,CC1(C)CC(C)(c2ccccc2)c2ccccc21
7615,0.781,C=CCOC=C
7616,1.131,C#CC(O)(c1ccccc1)c1ccccc1
7617,1.54,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O
7618,1.239,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
7619,1.255,CNC(=O)Oc1ccccc1Cl
7620,1.216,COC(=O)c1ccc(O)c(OC)c1
7621,1.095,CCOC(=O)c1ccc(OC)c(OC)c1
7622,0.893,CC(O)COC(C)C
7623,1.884,O=C(CBr)Nc1cc([N+](=O)[O-])ccc1O
7624,1.502,ClCc1cc(Cl)c(Cl)cc1Cl
7625,2.782,Brc1sc(Br)c(Br)c1Br
7626,1.652,O=[N+]([O-])c1cccc(CBr)c1
7627,1.652,O=[N+]([O-])c1ccccc1CBr
7628,1.473,NCc1ccc(Br)cc1
7629,1.127,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
7630,0.829,CCC(O)C(C)(C)C
7631,1.004,OCC1CCCC(CO)C1
7632,1.046,CNC(=O)Oc1ccc(C)c(C)c1C
7633,1.003,CC(C)(C)c1ccc(Cl)cc1
7634,1.229,CC(C)(C)c1ccc(Br)cc1
7635,0.967,c1ccc(C2CCCNC2)cc1
7636,1.377,CC(C)OC(=O)C(Cl)(Cl)Cl
7637,0.905,CC(C)(C)c1ccncc1
7638,1.092,C=CC1OCCO1
7639,1.342,O=[N+]([O-])c1ccc2c(ccc3c4ccccc4ccc23)c1
7640,1.045,Cc1ccccc1Oc1ccccc1
7641,1.495,Nc1nncs1
7642,0.975,CCOCC1CO1
7643,0.878,C=CC[Si](C)(C)Cl
7644,0.733,CCCC(C)(C)CC(C)C
7645,0.732,CCCCC(C)CC(C)C
7646,1.13,O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O
7647,0.703,C=CC(CC)CC
7648,0.895,CC1CCC(C)C1=O
7649,0.91,NCCCCCCO
7650,0.694,CC=CCCC
7651,1.567,O=C(Cl)c1cccc(S(=O)(=O)Cl)c1
7652,1.028,CCCCOC(=O)C1CCC(C(=O)OCCCC)C1
7653,1.396,O=C(O)C1CCC(C(=O)O)C1
7654,0.748,CCC(C)CCC=C(C)C
7655,0.799,CC(C)(C)NCCNC(C)(C)C
7656,1.449,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O
7657,1.088,Cc1cc(Cc2cc(C)cc(C3CCCCC3)c2O)c(O)c(C2CCCCC2)c1
7658,1.277,Cc1ccccc1N1C(=O)C=CC1=O
7659,0.95,NCCNCCNCCNCCNCCN
7660,0.977,CCCCc1cccc(O)c1
7661,1.118,C=CC(=O)OCCOCCOC(=O)C=C
7662,1.039,C=COC(=O)CCCCC(=O)OC=C
7663,1.075,CC=CC=CC(=O)NO
7664,1.044,COCC(=O)c1ccccc1
7665,0.804,C#CCN(CC)CC
7666,1.33,CCOP(=S)(CCl)Oc1ccc(C#N)cc1OC
7667,1.27,Cc1ccc(S(=O)(=O)N=C=O)cc1
7668,1.056,C=CN(C(C)=O)c1ccccc1
7669,1.055,CC(=O)C(C)Cl
7670,1.313,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
7671,1.374,CC(C)SSC(Cl)C(Cl)Cl
7672,0.997,c1ccc(N2CCCCC2)cc1
7673,0.998,O=C1CC=CCC1
7674,1.76,Nc1ncnc2c1ncn2C1CCC(CO)O1
7675,1.471,O=[N+]([O-])c1cc(-c2ccccc2)cc([N+](=O)[O-])c1O
7676,1.002,NCCN(CCN)CCN
7677,1.06,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1
7678,1.23,CC1CC(=O)OC1=O
7679,1.335,BrCCCCCCCCCCBr
7680,1.127,CCCSP(=O)(OC)SCCC
7681,1.161,CCCSP(=S)(OC)SCCC
7682,1.221,CN(C(N)=S)c1ccccc1
7683,1.283,Nc1ccc2c(c1)oc1ccccc12
7684,1.047,COC(=O)CCC#N
7685,1.55,N#Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
7686,0.734,CCCCCC(C)(C)CC
7687,0.833,CCCSCC
7688,1.4,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1
7689,1.188,CNC(=O)C(Cl)C(C)=O
7690,0.884,CCCCCCCC#CCO
7691,1.695,O=C(OC(=O)C(Cl)Cl)C(Cl)Cl
7692,0.778,CC1CCCCCC1
7693,0.922,CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
7694,1.44,C=C1CC(=O)N(c2cccc([N+](=O)[O-])c2)C1=O
7695,1.11,CCSc1nc(NC(C)C)nc(NC(C)C)n1
7696,1.1561,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
7697,1.839,CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1
7698,1.096,CCOC(=O)C1(C(=O)OCC)CCCC1
7699,1.054,CC(CO)Oc1ccccc1
7700,0.853,CC=CC=O
7701,0.883,CCC(C)C(CC)C(N)=O
7702,1.208,Nc1cccc2c1ccc1ccccc12
7703,1.039,COc1cc(C)cc(OC)c1
7704,0.975,C#CC(O)CC
7705,2.25,NC(N)=S(=O)=O
7706,1.568,CC(O)COC(=O)CBr
7707,1.208,CC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1
7708,0.816,CCCCCCCCCCCCCCCCCN
7709,1.15,CCCCNP(=S)(OCC)Sc1ccccc1
7710,1.5,Clc1cccc(Cl)c1N=C1NCCN1
7711,1.897,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12
7712,1.897,O=[N+]([O-])c1c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl
7713,1.078,CC(O)c1ccco1
7714,0.821,CCCC(O)C(C)(C)C
7715,0.856,C=COCCOCCCC
7716,1.44,O=C(O)CCCCCBr
7717,1.742,O=[N+]([O-])c1cc(Cl)c2nc(C(F)(F)F)[nH]c2c1
7718,2.136,FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1
7719,0.906,CCCc1ccco1
7720,0.883,C=CCOC(=O)CCCCCCC
7721,0.825,CC#CN(CC)CC
7722,1.92,CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl
7723,1.04,c1ccc(Cn2ccnc2)cc1
7724,1.57,CNC(N)=N[N+](=O)[O-]
7725,0.938,CCCCC(CC)COC(N)=O
7726,1.312,O=C(CCl)c1ccc(Cl)cc1Cl
7727,1.157,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O
7728,0.961,CC(C)SSC(C)C
7729,0.979,CCCS(=O)CCC
7730,0.762,CC1CCCC1(C)C
7731,1.39,Nc1ncnc2c1ncn2Cc1ccccc1
7732,1.45,Nc1c2ncn(Cc3ccccc3)c2nc[n+]1[O-]
7733,0.866,CCCCCCCOC(=O)CCCCCCC
7734,1.136,CC(=O)OCCSCCOC(C)=O
7735,1.082,CCC(C)(Cl)Cl
7736,1.21,O=P(Oc1ccccc1)(Oc1ccccc1)OC1CCCCC1
7737,1.387,CCCCCCCI
7738,1.172,CCCC(C)(C)Br
7739,1.247,CN(C(=O)Cl)c1ccccc1
7740,1.309,OCCCCCCBr
7741,0.777,CCCC1CCCC(C)C1
7742,1.206,CCCCCCCCCCCCI
7743,0.801,CCCCCCC1CCCCC1
7744,0.881,Cc1cc(Cl)c2ccccc2n1
7745,1.116,Nc1ccc(C=Cc2ccccc2)cc1
7746,0.896,CC(C)N1CCNCC1
7747,1.059,NN1CCOCC1
7748,1.11,SCCCl
7749,1.206,O=C(O)C(O)(c1ccccc1)C1CCCCC1
7750,0.98,CC#CC(=O)OCC
7751,1.48,CN(C)N=Nc1[nH]cnc1C(N)=O
7752,0.999,CCCCOc1ccc(N)cc1
7753,1.002,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
7754,1.025,CCCC(=O)Oc1ccccc1
7755,0.902,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O
7756,0.98,O=COC1CCCCC1
7757,1.45,CC1COC(C(Cl)(Cl)Cl)O1
7758,0.968,CCOCCOCCOCCOCCOCC
7759,1.028,N#CC=Cc1ccccc1
7760,1.063,CC1(C)OCC(CCl)O1
7761,1.556,ClCC1COC(C(Cl)(Cl)Cl)O1
7762,1.191,Nc1ccc(-c2ccccc2)cc1O
7763,1.009,COC(C=Cc1ccccc1)OC
7764,1.016,C=CC(=O)OCCC[Si](OC)(OC)OC
7765,1.088,CCCCC(CC)COC(=O)c1ccccc1C(=O)O
7766,1.104,CCCCSCCC(N)C(=O)O
7767,0.913,CC(C)C(=O)C(=O)C(C)C
7768,1.25,Cc1cccc(C)c1Nc1ncccc1C(=O)O
7769,1.142,O=CN1CCOCC1
7770,1.005,Cc1ccc(C(C)C)cc1Cl
7771,0.933,CCCCCCN=C=S
7772,1.046,CC(C)C(=O)Nc1ccccc1
7773,1.88,O=C1OC(OC2OC(=O)C(Cl)=C2Cl)C(Cl)=C1Cl
7774,1.235,O=C(C=Cc1ccccn1)OCCN1CCN(c2ccc(Cl)cc2)CC1
7775,1.48,Cc1cc(Cl)cc(Sc2cc(Cl)cc(C)c2O)c1O
7776,0.999,CO[Si](CCCS)(OC)OC
7777,1.24,COc1cc(C#N)ccc1O
7778,1.66,O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31
7779,1.27,O=C(O)CCC1(CCC(=O)O)c2ccccc2-c2ccccc21
7780,1.126,N#CCCC1(CCC#N)c2ccccc2-c2ccccc21
7781,0.93,N#CC1CCC1
7782,0.974,Cc1ccc(O)c(C(C)C)c1
7783,1.188,C=CC1COC(=O)O1
7784,2.668,O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2c(Br)c(Br)c(Br)c(Br)c21
7785,1.092,O=C1CCC2CCCCC2O1
7786,0.838,CC(=O)CCCC(C)CCC=C(C)C
7787,0.947,COC(C)CCOC(C)=O
7788,1.094,c1ccc(CC2CO2)cc1
7789,0.924,CC(=O)CC(C)C(C)=O
7790,0.936,CCC(=O)C(=O)CC
7791,1.107,CCC1COC(=O)O1
7792,0.896,CC(C)COCCO
7793,0.77,CCCCN(CC)CC
7794,0.824,CCCCCCCCCCCCCCCCCCC1CCCCC1
7795,0.855,CCCCCCCCCCCCCCCCCCc1ccccc1
7796,0.854,CC(C)OC(OC(C)C)OC(C)C
7797,1.357,Cc1ccc(S(=O)(=O)OCc2ccc([N+](=O)[O-])cc2)cc1
7798,0.98,COC1CCC=CO1
7799,1.287,O=C(OCc1ccc([N+](=O)[O-])cc1)c1ccccc1
7800,0.692,CC=CC(C)C
7801,0.99,COc1cccc(C)c1OC
7802,1.43,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCCl)OCCCCl)ccc12
7803,0.858,CCCC(CC)c1ccccc1
7804,0.887,CCC(CC)COCCO
7805,1.041,O=C1CCCCCCCC(=O)OCCO1
7806,1.444,O=C1c2ccccc2C(=O)c2c(NCCO)ccc(NCCO)c21
7807,0.907,CCC(C)(N)C#N
7808,1.001,CC(=O)C1OC1(C)C
7809,0.941,CC(C)=CC(N)=O
7810,0.857,CC(C)C(C)c1ccccc1
7811,1.43,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCC(C)Cl)OCC(C)Cl)ccc12
7812,1.012,COCOCCO
7813,0.816,CCCCCC(=O)CCC
7814,0.728,CCC=C(C)CCC
7815,1.156,CCC(C)(C)c1ccc(OP(=O)(NC)OC)c(Cl)c1
7816,1.134,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
7817,1.254,Cc1cc2c3ccccc3cc3ccc4cccc1c4c32
7818,1.46,O=NN1CCCCC1C(=O)O
7819,1.242,COC(=O)OC(=O)OC
7820,1.047,CC[Si](C)(Cl)Cl
7821,1.35,COc1ccccc1NC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3OC)c(Cl)c2)cc1Cl)C(C)=O
7822,1.269,CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
7823,0.916,CCCCC(C)C(=O)O
7824,1.317,Nc1ccc2c(c1)[nH]c1ccccc12
7825,1.28,CNC(=O)NOC(=O)NC
7826,1.477,BrCCCCCCCCBr
7827,0.94,C=CN(C)N=O
7828,0.93,C=CCN(C)N=O
7829,0.93,CCCCN(CC)N=O
7830,1.04,CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1
7831,1.117,CCOC(=O)C(C#N)c1ccccc1
7832,0.942,CC(C#N)CCC#N
7833,1.523,Nc1cc2nc3ccc(Cl)cc3nc2cc1N
7834,0.886,CCCCN(CCCC)C(=O)N(CCCC)CCCC
7835,1.124,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(=O)C12C
7836,1.331,CCCCSSC(Cl)C(Cl)Cl
7837,1.154,c1ccc2c(c1)CCS2
7838,1.46,Nc1cc2nc3ccccc3nc2cc1O
7839,1.317,Nc1nc2ccccc2o1
7840,1.453,O=C(Cl)C1C2C=CC(C2)C1C(=O)Cl
7841,1.206,CN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1
7842,0.949,CC(=O)N1CCCC(C)C1
7843,1.059,CNc1ccccn1
7844,0.875,CC(C)=CCCC(C)=CCCC(C)=CCO
7845,1.063,CCOC(=O)C1CC1
7846,1.77,O=C(CO)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
7847,1.112,COC(=O)C(C(C)=O)C(C)=O
7848,0.874,CC(C)(C)NCCO
7849,0.914,CC(C)C1CCC(O)CC1
7850,1.423,CC=CCCl
7851,1.286,Nc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1
7852,0.987,COC(=O)C1CCCCC1
7853,1.289,CCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O
7854,1.231,O=C(Cl)CCCCl
7855,1.35,[O-][n+]1ccc(NO)c2ccccc21
7856,0.92,C1CCC(OC2CCCCC2)CC1
7857,1.224,COc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1
7858,0.876,C[Si](C)(C)N=[N+]=[N-]
7859,1.45,O=C(Cl)c1c(Cl)cccc1Cl
7860,1.025,CCO[Si](Cl)(OCC)OCC
7861,1.169,COC(=O)c1ccc(C)cc1O
7862,1.02,CCOC(=O)CC(C)C(=O)OCC
7863,1.47,O=C(O)c1cccc(Cl)n1
7864,0.974,COc1ccc(C)c(C)c1
7865,1.13,NC(=O)C(c1ccccc1)c1ccccc1
7866,1.59,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O
7867,1.53,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O
7868,1.136,c1ccc(-c2ccc(OCC3CO3)cc2)cc1
7869,1.506,COc1ccc(-c2cc(N)c3c(c2O)C(=O)c2c(N)ccc(O)c2C3=O)cc1
7870,0.861,Cc1ccc(C(C)C)c(C)c1
7871,1.217,O=Cc1cc2ccccc2c2ccccc12
7872,1.013,C1=CCC(C2CC3C=CC2C3)CC1
7873,0.805,CCCCO
7874,2.16,CC(=O)NC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl
7875,1.186,OCCN1CN(CCO)CN(CCO)C1
7876,1.122,O=C1CCCCC(=O)N1
7877,1.334,O=C(O)c1ccccc1C(=O)Nc1ccccc1
7878,0.948,C=CCOC(=O)CC1CCCCC1
7879,0.819,CC(C)CCCC(C)O
7880,1.029,Cc1ccccc1Oc1ccccc1C
7881,0.865,CCC(CC)CCl
7882,1.276,c1ccc2c(c1)C1OOC2c2ccccc21
7883,0.841,CCOC(CC)OCC
7884,0.772,CCCCCCOC
7885,0.981,COC=Cc1ccccc1
7886,0.704,CNC(C)C
7887,1.001,CCc1ccc(C=O)cc1
7888,1.264,COP(=S)(OC)SCCSC
7889,1.348,CC(=O)OCCCCBr
7890,0.939,C1CCCSCC1
7891,1.222,CCOC(=O)C(=O)Cl
7892,1.011,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O
7893,1.081,O=C(O)C1CC=CCC1
7894,1.151,OCc1cccc2ccccc12
7895,0.824,CC=CC#N
7896,1.238,CNC(=O)Oc1cccc2c1OCC2
7897,1.11,CCOc1ccc(N=[N+]([O-])c2ccc(OCC)cc2)cc1
7898,0.967,NCC1CCCO1
7899,0.844,CC1CCC2CC1C2(C)C
7900,1.5,Cc1ccc2c(c1O)NC(O)C1CC(C=CC(N)=O)=CN1C2=O
7901,0.775,CCC1CCC1
7902,0.965,CCC=C(CC)[N+](=O)[O-]
7903,1.61,O=[N+]([O-])c1cnc(CO)n1CCO
7904,0.915,CCCCOO
7905,1.59,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl
7906,1.361,CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1
7907,1.211,C1CSCS1
7908,0.936,CCC1CCc2ccccc21
7909,1.043,C=CC(=O)OCCSC
7910,1.56,O=[N+]([O-])c1ccc(CO)c([N+](=O)[O-])c1
7911,1.2,CC(C)(CC(=O)O)CC(=O)O
7912,1.152,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1
7913,0.754,CC1CC(C)C(C)C1
7914,1.304,O=C1C=CC(=O)N1CCCCCCN1C(=O)C=CC1=O
7915,0.858,CCCCCCCCCCCCCCCCCl
7916,1.014,CC(C)OC(=O)Cc1ccccc1
7917,1.34,FC(F)=C(F)CCSc1ncccn1
7918,1.12,Cc1ccc(S(=O)(=O)OCC(C)C)cc1
7919,1.056,COc1ccccc1-c1ccccc1OC
7920,1.031,O=C1CCCC1C1CCCC1
7921,1.041,OC1CCCC1C1CCCC1
7922,1.709,Oc1cc(Cl)c(Cl)c(Cl)c1Cl
7923,0.89,C1=CCCC=CCCC=CCC1
7924,1.19,CCC1=C(CC2NCCc3cc(OC)c(OC)cc32)CC2c3cc(OC)c(OC)cc3CCN2C1
7925,0.712,CC=C(C)C(C)C
7926,0.712,CC=C(C)C(C)C
7927,1.41,CCOP(=O)(OCC)SC1CS(=O)CC1Cl
7928,1.087,c1cc(CCc2ccncc2)ccn1
7929,0.751,C=C(C)C=CC(=C)C
7930,1.32,Cc1cccc(O)c1[N+](=O)[O-]
7931,0.86,CCc1cccc(C(C)C)c1
7932,0.769,CCC1CCCCC1C
7933,0.769,CCC1CCCCC1C
7934,0.777,CCC1(C)CCCCC1
7935,1.185,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCOCC1
7936,1.322,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl
7937,1.261,CCc1occc(=O)c1O
7938,0.84,CCCCN1CCCCC1
7939,1.298,Cc1ccc2c(c1Nc1ccccc1)C(=O)c1ccccc1C2=O
7940,1.441,NC(=S)Nc1cccc(Cl)c1
7941,0.996,CCOC(=O)CC(=O)CC
7942,1.563,NC(=S)Nc1cc(Cl)ccc1Cl
7943,1.511,CN(Cc1ccc(Cl)cc1Cl)S(N)(=O)=O
7944,1.564,Brc1ccc2cccnc2c1
7945,0.745,CC=CCCC=CC
7946,1.075,Cc1nonc1C
7947,1.2,c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1
7948,0.74,C=CC(C)CCCC(C)C
7949,0.965,C1=CCC(c2ccccc2)CC1
7950,1.235,O=C(O)Cc1ccc(-c2ccccc2F)cc1
7951,1.149,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
7952,1.286,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
7953,1.349,O=C1C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C(=O)N1Cc1ccccn1
7954,1.249,CCN1C(=O)c2ccccc2C1=O
7955,0.719,C=CCCCC(C)C
7956,1.748,O=C(O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
7957,1.59,NC(=O)c1nc[nH]c1N=NN(CCCl)CCCl
7958,1.21,Cc1cc(N=Nc2ccccc2)c(N)cc1N
7959,1.19,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
7960,0.91,CCCCc1ccccn1
7961,0.973,CC1CCC(=O)N1C
7962,0.987,CCC(=O)CO
7963,0.902,CCC(C)O[Si](OC(C)CC)(OC(C)CC)OC(C)CC
7964,1.29,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C
7965,1.8,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl
7966,1.8,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl
7967,1.199,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
7968,1.37,COP(=S)(OC)Sc1ccc(Cl)cc1
7969,1.23,Cc1ccc(SP(=S)(CCl)OC(C)C)cc1
7970,1.046,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
7971,1.44,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1
7972,1.07,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1
7973,1.38,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O
7974,1.446,Nc1ccc([N+](=O)[O-])c(N)c1
7975,1.345,Nc1ccc(Cl)c(N)c1
7976,0.891,CCCCOCC(C)O
7977,1.867,OCc1ccccc1I
7978,0.862,Cc1ccc(CC(C)C)cc1
7979,1.33,C=CCCBr
7980,0.819,CC(C)C(O)C(C)(C)C
7981,0.871,C=CCN(N)CC=C
7982,0.888,C=C(C)C(C)Cl
7983,0.829,CC(=O)C=CC(C)C
7984,0.996,CC(=O)CCCOC(C)=O
7985,1.09,CCC1(CO)COCOC1
7986,0.715,CC=CC=CC
7987,0.715,CC=CC=CC
7988,1.018,CC(C)=CCOC(=O)c1ccccc1
7989,0.868,CC1C=CC2C(C1)C2(C)C
7990,1.465,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(-c2ccccc2)c1O
7991,1.495,Clc1ccc(C(Cl)(Cl)Cl)cc1
7992,1.29,CCN1C(=O)CC(=O)N(CC)C1=S
7993,1.229,CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1
7994,1.07,CCCCc1c(C)[nH]c(N(C)C)nc1=O
7995,1.037,CCc1ccc(CCO)nc1
7996,1.339,Cc1c(F)c(F)cc(F)c1F
7997,1.192,c1ccc2cc(OCC3CO3)ccc2c1
7998,1.273,CC1=C(C(=O)Nc2ccccc2)SCCO1
7999,0.942,OCC1CC2CCC1C2
8000,1.196,CNc1nc(C)nc(OC)n1
8001,1.277,CC(=O)Nc1ccccc1CCNC(=O)c1ccc2ccccc2c1O
8002,1.34,O=[N+]([O-])c1ccc(OCC2CO2)cc1
8003,1.261,O=C1OC2CCCC1O2
8004,1.152,COc1ccc2ncccc2c1
8005,1.099,N#CCCCCC(=O)O
8006,1.29,CC(C)(N=O)[N+](=O)[O-]
8007,0.887,COC(C)CC=O
8008,0.946,CCCCCCCc1ccccc1O
8009,1.18,N#CSc1ccccc1
8010,1.135,CC(C)=CCSCC(N)C(=O)O
8011,1.025,O=C(O)CC1CCCCC1
8012,1.35,COC(=O)c1ccc(C(=O)OC)c([N+](=O)[O-])c1
8013,1.127,c1ccc(Cc2ccc(OCC3CO3)cc2)cc1
8014,1.011,C=CCSc1ccccc1
8015,1.028,CCOP(=O)(CC)OC
8016,1.076,Cc1c(N)ccc(N)c1C
8017,1.133,COc1cc(N)c(C)cc1N
8018,1.446,Nc1ccc(N)c([N+](=O)[O-])c1
8019,0.895,CCN1CCNCC1
8020,1.432,CCCCCC(C)=NO
8021,0.876,C=CC=NO
8022,0.905,CC[Si](OC)(OC)OC
8023,1.12,O=C(OCC=Cc1ccccc1)c1ccccc1
8024,1.017,c1cc2c(c3c1CCCC3)CCCC2
8025,1.577,O=C(CBr)Nc1ccccc1
8026,1.049,CCOc1cccc2ccccc12
8027,1.211,COc1cc(N)ccc1NC(C)=O
8028,1.6,S=c1[nH]c2cc(Cl)ccc2s1
8029,1.463,N#CCCCBr
8030,1.564,Brc1ccc2ncccc2c1
8031,0.911,CCCCc1ccncc1
8032,1.05,O=NN(Cc1ccccc1)Cc1ccccc1
8033,0.825,CCCCCC(C)(O)CC
8034,0.825,CCCC(C)(O)C(C)(C)C
8035,0.784,CC(O)C(C)O
8036,1.073,CC(O)(Cc1ccccc1)c1ccccc1
8037,1.5,Cc1ccc(NC(=O)CBr)cc1
8038,0.768,CC(C)CCCN
8039,1.09,OCCc1ccncc1
8040,1.441,NC(=S)Nc1ccccc1Cl
8041,1.166,Nc1ccccc1CO
8042,1.162,CCC(C)(CC(=O)O)CC(=O)O
8043,1.234,COc1ccc(N)cc1Cl
8044,0.79,C=C[Si](C)(C)OCC
